,Unnamed: 0,Make,Model,Year,Mileage (KM),Location,Transmission,Selling Condition,Colour,Price,Used Location,MPG
243,243,Honda,Accord,2004.0,139673.0,"C45, ",Automatic,Registered,0,850000,Nigerian used,48
244,244,Ford,Edge,2007.0,302710.0,"C45, Lagos",Automatic,Registered,0,2810000,Nigerian used,24
245,245,Honda,Pilot,2009.0,119126.0,"C45, Lagos",Automatic,Registered,0,2698000,Nigerian used,23
246,246,Chevrolet,Captiva,2010.0,68517.0,"C45, Lagos",Automatic,Registered,BLACK,906000,Nigerian used,23
247,247,Mercedes-Benz,Ml500,2006.0,114463.0,"C45, Lagos",Automatic,Imported,GOLD,4602000,Foreign used,14
248,248,Honda,Accord,2005.0,180298.0,"C45, Lagos",Automatic,Registered,Blue,1354000,Nigerian used,48
249,249,Honda,Civic,2009.0,138540.0,"C45, Port",Automatic,Registered,Grey,1040400,Nigerian used,44
250,250,Toyota,Land,2010.0,137374.0,"C45, Lagos",Automatic,Registered,0,4490000,Nigerian used,14
251,251,Toyota,Camry,2003.0,61081.0,"C45, Lagos",Automatic,Registered,0,1107600,Nigerian used,26
252,252,Mercedes-Benz,C300,2015.0,47478.0,"C45, Abuja",Automatic,Registered,BLACK,10090000,Nigerian used,27
253,253,Toyota,Avalon,2006.0,0.0,"C45, ",Automatic,Registered,Blue,1354000,Nigerian used,26
254,254,Toyota,Rav4,2008.0,61056.0,"C45, Port",Automatic,Registered,Red,2026000,Nigerian used,30
255,255,Toyota,Highlander,2008.0,176453.0,"C45, Lagos",Automatic,Registered,GOLD,3370000,Nigerian used,36
256,256,Peugeot,406,1998.0,0.0,"C45, Ilorin",Manual,Registered,0,402000,Nigerian used,0
257,257,Honda,Cr-V,2008.0,92087.0,"C45, ",Automatic,Registered,0,2026000,Nigerian used,30
258,258,Acura,Mdx,2005.0,235602.0,"C45, Port",Automatic,Registered,0,906000,Nigerian used,22
259,259,Nissan,Altima,2016.0,115723.0,"C45, Lagos",Automatic,Registered,Silver,5162000,Nigerian used,31
260,260,Toyota,Highlander,2012.0,60341.0,"C45, Abuja",Automatic,Registered,Grey,8410000,Nigerian used,36
261,261,Kia,Rio,2014.0,106427.0,"C45, Lagos",Automatic,Registered,0,1690000,Nigerian used,36
262,262,Lexus,Gx,2006.0,107154.0,"C45, Lagos",Automatic,Registered,BLUE,3200000,Nigerian used,16
263,263,Toyota,Camry,2007.0,134125.0,"C45, Lagos",Automatic,Imported,SILVER,3258000,Foreign used,26
264,264,Honda,Cr-V,2008.0,188175.0,"C45, ",Automatic,Registered,SILVER,1466000,Nigerian used,30
265,265,Nissan,Pathfinder,2005.0,61938.0,"C45, Lagos",Automatic,Registered,GRAY,827600,Nigerian used,23
266,266,Toyota,Camry,2002.0,202319.0,"C45, Port",Automatic,Registered,0,1354000,Nigerian used,26
267,267,Kia,Sportage,2012.0,48740.0,"C45, Abuja",Automatic,Registered,RED,2698000,Nigerian used,23
268,268,Nissan,Xterra,2001.0,187202.0,"C45, Lagos",Automatic,Registered,Silver,682000,Nigerian used,18
269,269,Toyota,Corolla,2004.0,294113.0,"C45, Kaduna",Automatic,Imported,BLUE,2586000,Foreign used,34
270,270,Toyota,Camry,2007.0,222236.0,"C45, Lagos",Automatic,Imported,GOLD,3258000,Foreign used,26
271,271,Mercedes-Benz,C320,2007.0,114300.0,"C45, Abuja",Automatic,Imported,WHITE,2474000,Foreign used,19
272,272,Lexus,Rx,1999.0,250710.0,"C45, Ibadan",Automatic,Registered,WHITE,1387600,Nigerian used,23
273,273,Mercedes-Benz,Ml350,2005.0,220419.0,"C45, Lagos",Automatic,Registered,0,1690000,Nigerian used,20
274,274,Kia,Sportage,2008.0,207527.0,"C45, Lagos",Automatic,Registered,0,2082000,Nigerian used,23
275,275,Volkswagen,Golf,2010.0,95243.0,"C45, Kaduna",Automatic,Imported,RED,2586000,Foreign used,26
276,276,Toyota,Camry,2003.0,170253.0,"C45, ",Automatic,Registered,BLUE,1354000,Nigerian used,26
277,277,Hyundai,Palisade,2020.0,16073.0,"C45, ",Automatic,Registered,Black,16810000,Nigerian used,22
278,278,Toyota,Land,2015.0,67756.0,"C45, Lagos",Automatic,Registered,BLACK,14010000,Nigerian used,14
279,279,Toyota,Sienna,2011.0,148537.0,"C45, Lagos",Automatic,Imported,Gold,5050000,Foreign used,20
280,280,Mercedes-Benz,GLC,2016.0,22667.0,"C45, Abuja",Automatic,Registered,BLACK,11770000,Nigerian used,24
281,281,Hyundai,Tucson,2019.0,17122.0,"C45, Lagos",Automatic,Registered,BROWN,9530000,Nigerian used,37
282,282,Toyota,Matrix,2006.0,203564.0,"C45, Abuja",Automatic,Registered,BLUE,1914000,Nigerian used,22
283,283,Nissan,Altima,2015.0,90468.0,"C45, Port",Automatic,Imported,BLACK,7850000,Foreign used,31
284,284,Volvo,S80,2004.0,135182.0,"C45, Lagos",Automatic,Registered,RED,617500,Nigerian used,29
285,285,Toyota,Camry,2012.0,121327.0,"C45, Abuja",Automatic,Imported,Grey,5722000,Foreign used,26
286,286,Mitsubishi,Endeavor,2005.0,177366.0,"C45, Onitsha",Automatic,Registered,Red,1130000,Nigerian used,17
287,287,Lexus,Es,2011.0,79740.0,"C45, Lagos",Automatic,Imported,0,5274000,Foreign used,26
288,288,Toyota,Corolla,2006.0,291578.0,"C45, Ibadan",Manual,Registered,0,1018000,Nigerian used,34
289,289,Toyota,Tundra,2006.0,86765.0,"C45, ",Automatic,Registered,0,2026000,Nigerian used,14
290,290,Toyota,Corolla,2013.0,160425.0,"C45, Port",Automatic,Imported,Gold,4826000,Foreign used,34
291,291,Toyota,Corolla,2011.0,43836.0,"C45, Port",Automatic,Registered,Black,3034000,Nigerian used,34
292,292,Toyota,Camry,2012.0,227223.0,"C45, Lagos",Automatic,Registered,BLACK,3930000,Nigerian used,26
293,293,Mercedes-Benz,C300,2012.0,87605.0,"C45, Asaba",Automatic,Registered,BLUE,4490000,Nigerian used,27
294,294,Kia,Sorento,2004.0,199566.0,"C45, Lagos",Automatic,Registered,Green,1018000,Nigerian used,37
295,295,Toyota,Camry,2010.0,74848.0,"C45, Lagos",Automatic,Registered,SILVER,2832400,Nigerian used,26
296,296,Honda,Accord,2013.0,72528.0,"C45, Lagos",Automatic,Registered,RED,4378000,Nigerian used,48
297,297,Acura,Tsx,2004.0,227017.0,"C45, ",Automatic,Registered,BLACK,906000,Nigerian used,24
298,298,Mercedes-Benz,S550,2008.0,98354.0,"C45, Lagos",Automatic,Registered,0,2810000,Nigerian used,21
299,299,Toyota,Avalon,2005.0,220195.0,"C45, Lagos",Automatic,Registered,black,2026000,Nigerian used,26
300,300,Toyota,Sienna,2008.0,157686.0,"C45, Port",Automatic,Registered,0,2810000,Nigerian used,20
301,301,Hyundai,Accent,2013.0,57418.0,"C45, Lagos",Automatic,Registered,GRAY,2082000,Nigerian used,36
302,302,Toyota,Hilux,2006.0,114072.0,"C45, Lagos",Manual,Registered,WHITE,4490000,Nigerian used,0
303,303,Kia,Rio,2004.0,107205.0,"C45, Lagos",Manual,Registered,0,402000,Nigerian used,36
304,304,Toyota,Corolla,2004.0,140643.0,"C45, Lagos",Automatic,Registered,BLUE,1466000,Nigerian used,34
305,305,Mercedes-Benz,E350,2010.0,58653.0,"C45, Lagos",Automatic,Registered,GOLD,3930000,Nigerian used,25
306,306,Toyota,Corolla,2006.0,191768.0,"C45, ",Automatic,Registered,BLACK,2642000,Nigerian used,34
307,307,Toyota,Matrix,2006.0,106473.0,"C45, Port",Automatic,Registered,Black,2250000,Nigerian used,22
308,308,Kia,Optima,2007.0,65804.0,"C45, Lagos",Automatic,Registered,0,1130000,Nigerian used,42
309,309,Toyota,Camry,2002.0,147045.0,"C45, Lagos",Automatic,Registered,BLACK,906000,Nigerian used,26
310,310,Ford,Escape,2015.0,75127.0,"C45, Abuja",Automatic,Registered,GREEN,5274000,Nigerian used,30
311,311,Toyota,Sequoia,2001.0,39630.0,"C45, Abuja",Automatic,Registered,Silver,2250000,Nigerian used,14
312,312,Toyota,4Runner,2003.0,152996.0,"C45, Ibadan",Automatic,Registered,0,906000,Nigerian used,17
313,313,Honda,Ridgeline,2006.0,225076.0,"C45, ",Automatic,Imported,BLUE,2474000,Foreign used,21
314,314,Toyota,Camry,2003.0,246852.0,"C45, Ilorin",Automatic,Registered,0,1018000,Nigerian used,26
315,315,Honda,Odyssey,2003.0,197870.0,"C45, Abuja",Automatic,Registered,SILVER,1018000,Nigerian used,22
316,316,Toyota,Avalon,2008.0,162280.0,"C45, Asaba",Automatic,Registered,RED,1690000,Nigerian used,26
317,317,Toyota,Camry,2003.0,193626.0,"C45, Port",Automatic,Registered,Gold,1690000,Nigerian used,26
318,318,Land,HSE,2003.0,174878.0,"C45, ",Automatic,Imported,Black,2138000,Foreign used,0
319,319,Peugeot,307,2008.0,227945.0,"C45, Abuja",Manual,Registered,Custom,906000,Nigerian used,0
320,320,Kia,Cerato,2013.0,252455.0,"C45, Lagos",Automatic,Registered,SILVER,850000,Nigerian used,0
321,321,Lexus,Gs,2000.0,189102.0,"C45, Lagos",Automatic,Registered,BLACK,906000,Nigerian used,19
322,322,Hyundai,Sonata,2012.0,83552.0,"C45, ",Automatic,Registered,BLACK,2306000,Nigerian used,47
323,323,Toyota,Camry,2007.0,101115.0,"C45, Lagos",Automatic,Registered,Grey,1578000,Nigerian used,26
324,324,Toyota,Corolla,2003.0,178707.0,"C45, Lagos",Automatic,Registered,SILVER,1421200,Nigerian used,34
325,325,Toyota,Camry,2004.0,323034.0,"C45, Ibadan",Automatic,Registered,0,1325306,Nigerian used,26
326,326,Volkswagen,Passat,2006.0,107167.0,"C45, Port",Automatic,Registered,Silver,794000,Nigerian used,28
327,327,Toyota,Corolla,2014.0,60469.0,"C45, Lagos",Automatic,Imported,GRAY,6618000,Foreign used,34
328,328,Kia,Cerato,2014.0,47725.0,"C45, Port",Automatic,Registered,0,1802000,Nigerian used,0
329,329,Toyota,Avalon,2000.0,135698.0,"C45, Onitsha",Automatic,Registered,Gold,850000,Nigerian used,26
330,330,Volkswagen,Golf,1993.0,270622.0,"C45, Port",Manual,Registered,Red,850000,Nigerian used,26
331,331,Toyota,Matrix,2004.0,34356.0,"C45, Port",Automatic,Registered,Blue,906000,Nigerian used,22
332,332,Hyundai,Sonata,2013.0,82807.0,"C45, ",Automatic,Registered,SILVER,3034000,Nigerian used,47
333,333,Nissan,Altima,2001.0,173477.0,"C45, ",Automatic,Registered,Grey,458000,Nigerian used,31
334,334,Mercedes-Benz,GL450,2007.0,89554.0,"C45, Onitsha",Automatic,Registered,Dark,2800000,Nigerian used,19
335,335,Honda,Pilot,2003.0,206390.0,"C45, Lagos",Automatic,Registered,BLACK,1354000,Nigerian used,23
336,336,Toyota,Camry,2003.0,364515.0,"C45, Abuja",Automatic,Registered,BLUE,1410000,Nigerian used,26
337,337,Toyota,Sienna,2004.0,237550.0,"C45, Lagos",Automatic,Imported,green,3146000,Foreign used,20
338,338,Audi,Q5,2010.0,180423.0,"C45, ",Automatic,Imported,RED,4490000,Foreign used,25
339,339,Mercedes-Benz,Ml350,2013.0,103856.0,"C45, Abuja",Automatic,Registered,SILVER,12330000,Nigerian used,20
340,340,Toyota,Camry,2008.0,146314.0,"C45, Lagos",Automatic,Registered,GREY,2810000,Nigerian used,26
341,341,Lexus,Is,2009.0,174118.0,"C45, Lagos",Automatic,Registered,BLACK,2474000,Nigerian used,0
342,342,Lexus,GS,2007.0,25903.0,"C45, Benin",Automatic,Registered,0,2306000,Nigerian used,19
343,343,Hyundai,Tucson,2016.0,47001.0,"C45, Lagos",Automatic,Registered,gray,8298000,Nigerian used,37
344,344,Toyota,Sienna,2000.0,231276.0,"C45, Port",Automatic,Registered,0,1130000,Nigerian used,20
345,345,Toyota,Camry,2002.0,238021.0,"C45, Port",Automatic,Registered,Blue,1690000,Nigerian used,26
346,346,Mercedes-Benz,C200,1994.0,324429.0,"C45, Kaduna",Automatic,Registered,Grey,906000,Nigerian used,0
347,347,Jaguar,Xf,2014.0,99581.0,"C45, Lagos",Automatic,Imported,0,12330000,Foreign used,26
348,348,Ford,Escape,2005.0,168131.0,"C45, Port",Automatic,Registered,Blue,1690000,Nigerian used,30
349,349,Toyota,Avensis,1999.0,132921.0,"C45, Lagos",Automatic,Registered,0,850000,Nigerian used,0
350,350,Ford,Explorer,2005.0,181952.0,"C45, Lagos",Automatic,Imported,RED,2362000,Foreign used,24
351,351,Toyota,Rav4,2018.0,22914.0,"C45, Kaduna",Automatic,Registered,RED,10202000,Nigerian used,30
352,352,BMW,X5,2003.0,165466.0,"C45, ",Automatic,Imported,Grey,2810000,Foreign used,23
353,353,Toyota,Venza,2013.0,107084.0,"C45, Ibadan",Automatic,Imported,0,7682000,Foreign used,39
354,354,Mitsubishi,Lancer,2011.0,77226.0,"C45, Lagos",Automatic,Registered,Black,1522000,Nigerian used,26
355,355,Lexus,Rx,2004.0,113562.0,"C45, Lagos",Automatic,Registered,0,3370000,Nigerian used,23
356,356,Honda,Pilot,2007.0,303353.0,"C45, Lagos",Automatic,Registered,Black,3594000,Nigerian used,23
357,357,Toyota,Highlander,2003.0,165845.0,"C45, Kaduna",Automatic,Registered,Blue,2250000,Nigerian used,36
358,358,Hyundai,Sonata,2013.0,122246.0,"C45, Lagos",Automatic,Imported,0,3706000,Foreign used,47
359,359,Lexus,Is,2006.0,87995.0,"C45, Ibadan",Automatic,Registered,0,2474000,Nigerian used,0
360,360,Kia,Sorento,2015.0,144874.0,"C45, Lagos",Automatic,Registered,0,2138000,Nigerian used,37
361,361,Mercedes-Benz,C320,2004.0,290888.0,"C45, Kaduna",Automatic,Registered,Grey,1690000,Nigerian used,19
362,362,Honda,Accord,2004.0,145231.0,"C45, Kaduna",Automatic,Registered,Grey,1130000,Nigerian used,48
363,363,Mercedes-Benz,C350,2006.0,353188.0,"C45, Port",Automatic,Registered,0,1578000,Nigerian used,20
364,364,Nissan,Armada,2004.0,53235.0,"C45, Lagos",Automatic,Registered,Black,1578000,Nigerian used,16
365,365,Toyota,Camry,2002.0,236942.0,"C45, Lagos",Automatic,Registered,RED,1298000,Nigerian used,26
366,366,BMW,320i,2008.0,189007.0,"C45, Lagos",Automatic,Registered,0,1802000,Nigerian used,27
367,367,Mercedes-Benz,Ml350,2012.0,137847.0,"C45, Lagos",Automatic,Imported,GREY,14570000,Foreign used,20
368,368,Toyota,Highlander,2008.0,128287.0,"C45, Ibadan",Automatic,Registered,0,3736775,Nigerian used,36
369,369,Lexus,Es,2007.0,218697.0,"C45, Port",Automatic,Imported,0,4490000,Foreign used,26
370,370,Mercedes-Benz,C300,2011.0,98550.0,"C45, Ilorin",Automatic,Imported,0,4154000,Foreign used,27
371,371,BMW,7,2009.0,95759.0,"C45, Abuja",Automatic,Imported,WHITE,7850000,Foreign used,0
372,372,Toyota,Corolla,2007.0,123205.0,"C45, Lagos",Automatic,Registered,0,2026000,Nigerian used,34
373,373,Hyundai,Sonata,2011.0,111447.0,"C45, Lagos",Automatic,Imported,BLUE,3930000,Foreign used,47
374,374,Toyota,Sienna,2011.0,303665.0,"C45, ",Automatic,Imported,Blue,5162000,Foreign used,20
375,375,Jeep,Commander,2006.0,154368.0,"C45, Port",Automatic,Registered,Black,1914000,Nigerian used,0
376,376,Hyundai,Santa,2008.0,114361.0,"C45, Abuja",Automatic,Registered,GOLD,1802000,Nigerian used,32
377,377,Toyota,Camry,2007.0,84387.0,"C45, Lagos",Automatic,Imported,SILVER,3482000,Foreign used,26
378,378,Mercedes-Benz,E350,2012.0,76857.0,"C45, Abuja",Automatic,Registered,Grey,5162000,Nigerian used,25
379,379,Volkswagen,Passat,2011.0,62596.0,"C45, Lagos",Automatic,Registered,BLACK,1914000,Nigerian used,28
380,380,Kia,Rio,2020.0,32979.0,"C45, Lagos",Automatic,Registered,Silver,5162000,Nigerian used,36
381,381,Dodge,Caravan,2010.0,210816.0,"C45, Lagos",Automatic,Imported,0,3930000,Foreign used,0
382,382,Hyundai,Tucson,2009.0,108790.0,"C45, Lagos",Automatic,Registered,SILVER,1466000,Nigerian used,37
383,383,Lexus,Is,2006.0,102516.0,"C45, Ibadan",Automatic,Registered,0,2530997,Nigerian used,0
384,384,Audi,Q7,2014.0,15218.0,"C45, Port",Automatic,Registered,BLACK,12330000,Nigerian used,0
385,385,Lexus,RX350,2008.0,0.0,"C45-Express,, ",0,0.0,0.0,3100000,Nigerian used,23
386,386,Lexus,Rx,2006.0,252646.0,"C45, Lagos",Automatic,Registered,BLACK,2810000,Nigerian used,23
387,387,Honda,Accord,2016.0,0.0,"C45-Express,, ",0,0.0,0.0,7000000,Foreign used,48
388,388,Toyota,Tacoma,2008.0,0.0,"C45-Express,, ",0,0.0,0.0,2800000,Nigerian used,18
389,389,Toyota,Highlander,2008.0,182489.0,"C45, Lagos",Automatic,Registered,BLACK,3594000,Nigerian used,36
390,390,Toyota,Camry,2006.0,216370.0,"C45, Onitsha",Automatic,Registered,Tan,1700000,Nigerian used,26
391,391,Toyota,Camry,2004.0,92860.0,"C45, Lagos",Automatic,Registered,Gold,1130000,Nigerian used,26
392,392,Honda,Cr-V,2007.0,157681.0,"C45, Ibadan",Automatic,Registered,0,1746000,Nigerian used,30
393,393,Honda,Accord,2007.0,222283.0,"C45, Abuja",Automatic,Registered,BLUE,1354000,Nigerian used,48
394,394,Mercedes-Benz,C320,2001.0,2388.0,"C45, Port",Automatic,Registered,Black,1802000,Nigerian used,19
395,395,Honda,Accord,1994.0,276633.0,"C45, Ilorin",Manual,Registered,0,458000,Nigerian used,48
396,396,Land,Range,2019.0,48713.0,"C45, Lagos",Automatic,Imported,Black,40330000,Foreign used,18
397,397,Lexus,Es,2013.0,61734.0,"C45, Abuja",Automatic,Registered,Grey,8410000,Nigerian used,26
398,398,Toyota,Camry,2009.0,113211.0,"C45, Lagos",Automatic,Registered,SILVER,2138000,Nigerian used,26
399,399,Honda,Accord,2005.0,160115.0,"C45, Kaduna",Automatic,Registered,GREY,850000,Nigerian used,48
400,400,Honda,Accord,2003.0,200456.0,"C45, Kaduna",Automatic,Registered,Sliver,1242000,Nigerian used,48
401,401,Toyota,4Runner,2005.0,165951.0,"C45, Lagos",Automatic,Registered,BLACK,2250000,Nigerian used,17
402,402,Honda,Accord,2003.0,115667.0,"C45, Lagos",Automatic,Registered,0,906000,Nigerian used,48
403,403,Land,Range,2006.0,107441.0,"C45, Port",Automatic,Registered,Green,3930000,Nigerian used,18
404,404,Honda,Accord,2006.0,350645.0,"C45, Lagos",Automatic,Registered,BLUE,1186000,Nigerian used,48
405,405,Ford,Explorer,2001.0,136575.0,"C45, Abuja",Automatic,Registered,Wine,1018000,Nigerian used,24
406,406,Toyota,Camry,2002.0,167544.0,"C45, Lagos",Automatic,Registered,SILVER,1354000,Nigerian used,26
407,407,Toyota,Camry,2003.0,291331.0,"C45, Port",Automatic,Registered,BLUE,1544400,Nigerian used,26
408,408,Mercedes-Benz,C300,2009.0,81907.0,"C45, ",Automatic,Registered,Black,3146000,Nigerian used,27
409,409,Toyota,Camry,2003.0,319458.0,"C45, Lagos",Automatic,Registered,0,1723600,Nigerian used,26
410,410,Nissan,Altima,2017.0,46159.0,"C45, Lagos",Automatic,Imported,BLACK,5386000,Foreign used,31
411,411,Ford,Edge,2008.0,160349.0,"C45, Ilorin",Automatic,Registered,0,2250000,Nigerian used,24
412,412,Toyota,Camry,2007.0,159649.0,"C45, Abuja",Automatic,Registered,Red,1690000,Nigerian used,26
413,413,Toyota,Highlander,2011.0,71655.0,"C45, Ibadan",Automatic,Imported,0,7122000,Foreign used,36
414,414,Land,RANGE,2006.0,279480.0,"C45, Lagos",Automatic,Registered,Black,2250000,Nigerian used,18
415,415,Lexus,Is,2012.0,134716.0,"C45, Lagos",Automatic,Registered,GRAY,3594000,Nigerian used,0
416,416,Lexus,Rx,1999.0,146669.0,"C45, Port",Automatic,Registered,Silver,1186000,Nigerian used,23
417,417,Mazda,323,2003.0,185028.0,"C45, Abuja",Automatic,Registered,0,906000,Nigerian used,0
418,418,Toyota,Rav4,2009.0,98200.0,"C45, Ibadan",Automatic,Imported,0,4942390,Foreign used,30
419,419,Lexus,LS460,2007.0,140443.0,"C45, Lagos",Automatic,Registered,0,3146000,Nigerian used,0
420,420,Toyota,Camry,2007.0,240952.0,"C45, Lagos",Automatic,Imported,0,3930000,Foreign used,26
421,421,Toyota,Rav4,2002.0,12857.0,"C45, Port",Automatic,Registered,Black,1522000,Nigerian used,30
422,422,Toyota,Camry,2010.0,81046.0,"C45, Benin",Automatic,Registered,0,1914000,Nigerian used,26
423,423,Volkswagen,Passat,2004.0,137259.0,"C45, Akure",Automatic,Registered,0,570000,Nigerian used,28
424,424,Toyota,Corolla,2006.0,154664.0,"C45, Asaba",Automatic,Registered,BLACK,1578000,Nigerian used,34
425,425,Toyota,Venza,2012.0,111516.0,"C45, ",Automatic,Imported,0,7626000,Foreign used,39
426,426,Chrysler,Pacifica,2004.0,167740.0,"C45, Port",Automatic,Registered,0,682000,Nigerian used,82
427,427,Mercedes,B170,2008.0,209976.0,"C45, Ibadan",Automatic,Imported,0,2966800,Foreign used,0
428,428,Kia,Rio,2014.0,78020.0,"C45, Lagos",Automatic,Registered,0,2138000,Nigerian used,36
429,429,Ford,Econoline,2001.0,274391.0,"C45, Lagos",Automatic,Registered,White,1690000,Nigerian used,15
430,430,Honda,Civic,2012.0,103530.0,"C45, Ibadan",Automatic,Imported,0,3067600,Foreign used,44
431,431,Hyundai,Accent,2009.0,121640.0,"C45, Lagos",Manual,Registered,black,1018000,Nigerian used,36
432,432,Honda,Odyssey,2004.0,259791.0,"C45, Lagos",Automatic,Registered,0,906000,Nigerian used,22
433,433,Toyota,4Runner,2003.0,151295.0,"C45, ",Automatic,Registered,Grey,906000,Nigerian used,17
434,434,Mercedes,Ml320,2002.0,203848.0,"C45, Abuja",Automatic,Registered,Black,1130000,Nigerian used,15
435,435,Honda,Cr-V,2013.0,59244.0,"C45, Lagos",Automatic,Registered,Red,4714000,Nigerian used,30
436,436,Renault,19,1995.0,1.0,"C45, Lagos",Manual,Registered,WHITE,2026000,Nigerian used,0
437,437,Toyota,Highlander,2008.0,99777.0,"C45, Port",Automatic,Registered,0,4378000,Nigerian used,36
438,438,Chevrolet,Aveo,2014.0,65702.0,"C45, Lagos",Automatic,Registered,0,1354000,Nigerian used,0
439,439,Honda,Accord,2014.0,30019.0,"C45, ",Automatic,Registered,WHINE,5050000,Nigerian used,48
440,440,Peugeot,307,2004.0,335504.0,"C45, Kaduna",Manual,Registered,Teal,794000,Nigerian used,0
441,441,Mercedes-Benz,C350,2008.0,86506.0,"C45, Lagos",Automatic,Registered,0,3594000,Nigerian used,20
442,442,Mercedes-Benz,C250,2012.0,131405.0,"C45, Lagos",Automatic,Registered,WHITE,5610000,Nigerian used,25
443,443,Lexus,Es,2002.0,999999.0,"C45, Benin",Automatic,Imported,0,2474000,Foreign used,26
444,444,Honda,Odyssey,2007.0,173007.0,"C45, Lagos",Automatic,Registered,GREY,1690000,Nigerian used,22
445,445,Mitsubishi,L200,2014.0,99341.0,"C45, Lagos",Manual,Registered,White,3146000,Nigerian used,0
446,446,Lexus,Es,1996.0,100441.0,"C45, Port",Automatic,Imported,GREEN,2586000,Foreign used,26
447,447,Toyota,Camry,2004.0,225966.0,"C45, Port",Automatic,Registered,Brown,1466000,Nigerian used,26
448,448,Honda,Odyssey,2006.0,155886.0,"C45, Lagos",Automatic,Imported,0,2362000,Foreign used,22
449,449,Toyota,Sienna,2005.0,179189.0,"C45, Abuja",Automatic,Registered,Blue,2250000,Nigerian used,20
450,450,Toyota,Camry,2012.0,80792.0,"C45, Lagos",Automatic,Registered,GREY,3818000,Nigerian used,26
451,451,Ford,Edge,2008.0,197174.0,"C45, Abuja",Automatic,Registered,Black,1578000,Nigerian used,24
