,Make,Model,Year,Mileage (KM),Location,Transmission,Selling Condition,Colour,Price,Used Location
4904,Honda,Accord,2015,205029,"C45, Abuja",Automatic,Imported,Black,6335000,Foreign used
4905,Infiniti,G,2005,18346,"C45, ",Automatic,Registered,Blue,1482500,Nigerian used
4906,Nissan,Maxima,2010,139938,"C45, ",Automatic,Registered,VIOLET,2080000,Nigerian used
4907,Nissan,Pathfinder,2005,213079,"C45, Lagos",Automatic,Imported,BLUE,2080000,Foreign used
4908,Toyota,Land,2010,45919,"C45, Port",Automatic,Registered,BLACK,16110000,Nigerian used
4909,BMW,X5,2007,102931,"C45, Lagos",Automatic,Registered,Black,2832500,Nigerian used
4910,Nissan,Altima,2014,39170,"C45, Abuja",Automatic,Registered,Black,6335000,Nigerian used
4911,Lexus,Rx,1999,216431,"C45, Port",Automatic,Registered,WHITE,1145000,Nigerian used
4912,Volkswagen,Passat,2015,51705,"C45, Lagos",Automatic,Registered,BLACK,4035000,Nigerian used
4913,Toyota,Rav4,2018,40453,"C45, Lagos",Automatic,Imported,GREY,11740000,Foreign used
4914,Ford,Focus,2000,155883,"C45, Lagos",Automatic,Registered,blue,470000,Nigerian used
4915,Toyota,Land,2014,81572,"C45, Abuja",Automatic,Registered,BLACK,17260000,Nigerian used
4916,BMW,X5,2010,51873,"C45, Lagos",Automatic,Registered,Grey,4520000,Nigerian used
4917,Lexus,Lx,2008,58651,"C45, Abuja",Automatic,Registered,SILVER,11510000,Nigerian used
4918,Mercedes-Benz,R350,2007,120245,"C45, Port",Automatic,Imported,Silver,1965000,Foreign used
4919,Honda,Accord,2003,235548,"C45, Abuja",Automatic,Registered,Black,757500,Nigerian used
4920,Ford,Focus,2014,59417,"C45, Port",Automatic,Registered,0,1390000,Nigerian used
4921,Nissan,Altima,2011,112419,"C45, Lagos",Automatic,Imported,GREY,1390000,Foreign used
4922,Lexus,Gx,2004,189692,"C45, ",Automatic,Registered,SILVER,2885000,Nigerian used
4923,Ford,Focus,2015,78201,"C45, Lagos",Automatic,Registered,BLACK,3460000,Nigerian used
4924,Toyota,Land,1998,166643,"C45, Abuja",Automatic,Registered,Grey,3000000,Nigerian used
4925,Mercedes-Benz,GLA250,2017,86671,"C45, Abuja",Automatic,Imported,White,17260000,Foreign used
4926,Kia,Rio,2006,110100,"C45, Lagos",Automatic,Registered,Black,700000,Nigerian used
4927,Honda,Ridgeline,2007,128091,"C45, Lagos",Automatic,Registered,black,1620000,Nigerian used
4928,Mercedes-Benz,E350,2009,191468,"C45, Lagos",Automatic,Imported,WHITE,3957500,Foreign used
4929,Lexus,Es,2005,118628,"C45, Port",Automatic,Registered,Silver,2172000,Nigerian used
4930,Honda,Accord,2010,97423,"C45, Lagos",Automatic,Imported,BLACK,3575000,Foreign used
4931,Honda,Odyssey,2006,147033,"C45, Lagos",Automatic,Registered,0,2607500,Nigerian used
4932,Nissan,Murano,2005,165230,"C45, Abuja",Automatic,Registered,0,1390000,Nigerian used
4933,Lexus,Gx,2004,148673,"C45, ",Automatic,Registered,BLUE,2607500,Nigerian used
4934,Hyundai,Santa,2002,193206,"C45, Port",Automatic,Registered,Silver,700000,Nigerian used
4935,Lexus,Rx,2002,188677,"C45, Lagos",Automatic,Registered,0,1505000,Nigerian used
4936,Fiat,Fullback,2004,319568,"C45, Lagos",Automatic,Registered,Black,1620000,Nigerian used
4937,BMW,X3,2011,211744,"C45, Lagos",Automatic,Imported,BLACK,7140000,Foreign used
4938,Nissan,Armada,2006,78005,"C45, Lagos",Automatic,Registered,Silver,1735000,Nigerian used
4939,Lexus,Gx,2003,132004,"C45, Abuja",Automatic,Registered,BLACK,2832500,Nigerian used
4940,Mitsubishi,L200,2014,201577,"C45, Abuja",Manual,Registered,White,2885000,Nigerian used
